LEAID	PCT_BACH	PCT_ADVC	P_EX_1_5	P_EX6_10	P_EX1120	P_EX2130	P_EXGT30	M_EXP	MBSAL1_5	MBSAL610	MBSA1120	MBSA2130	MBSAGT30	M_BSAL
4821390	80.4	19.4	22.2	23.5	32.7	18.3	3.3	13	39398	41140	46055	54141	57696	45279
4821420	79.0	20.3	36.1	24.3	19.1	15.3	5.2	11	43245	45362	47966	56197	63164	47683
4821450	84.1	15.9	26.1	26.1	31.9	13.0	-1.0	12	31051	36593	42519	47371	-1	38752
4821480	85.0	15.0	30.0	25.0	15.0	15.0	15.0	14	29768	37376	44497	47083	48134	39232
4821540	71.4	11.1	22.2	27.0	25.4	23.8	-1.0	13	32364	37296	43864	49425	-1	40933
4821560	100.0	0.0	-1.0	0.0	-1.0	0.0	0.0	5	-1	-2	-1	-2	-2	32627
4821590	88.1	9.5	40.5	21.4	33.3	-1.0	-1.0	9	29521	34790	40570	-1	-1	35083
4821600	88.3	11.7	33.8	16.9	33.8	13.0	-1.0	12	28987	34164	41010	40521	-1	35855
4821630	54.8	45.2	16.1	-1.0	29.0	38.7	12.9	21	31196	-1	43374	47059	45895	42932
4821660	68.9	31.1	23.3	26.2	28.5	17.3	4.7	13	43676	44729	47790	57882	64997	48589
4821720	71.4	27.0	31.6	18.6	25.4	16.8	7.6	13	36982	38817	43061	51056	55219	42607
4821750	84.4	15.6	6.5	24.7	49.4	15.6	3.9	15	36120	38392	43815	48637	48637	42916
4821780	75.2	24.8	30.5	19.1	24.0	19.1	7.3	13	37285	38845	43544	49777	51166	42487
4821810	79.3	20.7	12.9	25.9	30.2	25.9	5.2	15	35014	38542	45744	52967	50950	44631
4821840	100.0	0.0	20.0	20.0	-1.0	40.0	-1.0	17	29390	36491	-1	46303	-1	40688
4821900	90.6	5.7	26.4	18.9	18.9	30.2	5.7	14	29238	36037	41313	46691	44270	38919
4821930	91.4	8.6	8.6	28.6	42.9	17.1	-1.0	14	24091	36171	41217	46795	-1	39450
4821960	78.6	21.4	28.6	17.9	36.9	13.1	3.6	12	32646	38993	44518	47095	54179	40822
4821990	80.0	20.0	20.0	20.0	26.7	26.7	-1.0	15	23633	33517	42874	44270	-1	37620
4822020	72.2	27.8	-1.0	22.2	38.9	33.3	0.0	18	-1	39003	50790	53131	-2	48288
4822050	87.5	10.4	35.4	18.8	29.2	14.6	-1.0	11	29779	34984	41666	45713	-1	36885
4822120	84.0	16.0	10.7	18.7	36.0	26.7	8.0	17	30524	34753	41951	48204	48296	41564
4822140	100.0	0.0	-1.0	-1.0	30.0	40.0	-1.0	19	-1	-1	39880	45650	-1	41489
4822170	86.3	13.3	25.1	17.1	28.5	23.6	5.7	14	33717	37917	43466	50585	51382	42200
4822230	91.8	8.2	13.1	24.6	42.6	16.4	-1.0	14	28886	34906	41620	46097	-1	39255
4822260	89.7	10.3	15.4	15.4	38.5	23.1	7.7	16	34013	35341	41732	46047	45270	40829
4822320	96.6	3.4	28.2	19.7	24.8	24.8	2.6	13	29671	33982	42623	47432	53243	38736
4822350	88.9	-1.0	16.7	27.8	38.9	-1.0	-1.0	13	31544	34114	39142	-1	-1	37334
4822380	87.8	11.1	24.4	16.7	17.8	27.8	13.3	17	32733	36354	45775	46979	42950	40974
4822410	86.7	13.3	18.7	20.0	32.0	24.7	4.7	15	32524	35324	41497	46989	47410	40218
4822470	68.2	30.3	35.0	20.0	23.0	16.9	5.1	12	41903	43084	47136	57056	62642	46964
4822500	84.2	15.8	24.6	14.0	24.6	29.8	7.0	16	30891	34900	42015	45675	49483	39900
4822530	84.4	14.2	25.5	16.3	30.2	22.6	5.5	14	37147	39275	46067	52671	54914	44663
4822560	90.1	9.9	5.6	22.5	32.4	33.8	5.6	17	30405	35024	41307	44711	46793	40737
4822590	78.1	21.9	9.4	28.1	43.8	18.8	0.0	14	31820	38519	44904	48049	-2	42471
4822620	100.0	0.0	33.3	25.0	25.0	-1.0	0.0	12	29475	34203	40543	-1	-2	36367
4822650	92.0	-1.0	28.0	16.0	36.0	16.0	-1.0	13	30574	36123	42348	44895	-1	38840
4822680	88.9	-1.0	33.3	27.8	33.3	0.0	-1.0	10	29283	34892	40443	-2	-1	35394
4822710	94.3	-1.0	37.1	20.0	25.7	17.1	0.0	10	30229	36080	43135	46771	-2	37554
4822740	87.1	12.9	21.0	12.9	30.6	14.5	21.0	18	28544	33343	40054	44381	44270	38287
4822770	89.5	10.5	22.8	19.3	40.4	14.0	-1.0	13	31403	36294	43703	47433	-1	40137
4822800	96.2	-1.0	32.7	13.5	40.4	9.6	-1.0	12	30818	37090	41203	44770	-1	37725
4822830	83.1	16.9	51.7	9.0	19.1	13.5	6.7	10	31122	37750	44214	48642	51383	37947
4822850	100.0	0.0	20.8	-1.0	33.3	37.5	-1.0	16	26556	-1	40809	43592	-1	38830
4822890	69.6	29.0	20.3	8.7	43.5	20.3	7.2	15	31178	36450	43894	46841	46470	41451
4822920	76.5	23.5	38.3	18.5	23.5	13.6	6.2	12	37133	38368	43448	50492	49000	41390
4822970	71.6	28.4	23.2	19.2	29.2	19.6	8.8	15	30338	34390	42662	46900	49045	39607
4822980	93.9	6.1	14.6	18.3	29.3	26.8	11.0	17	29558	35591	42589	48649	50000	41841
4823010	82.8	14.5	36.2	16.9	27.2	15.5	4.1	12	34012	36696	43061	47824	46302	39582
4823040	81.3	18.8	25.0	-1.0	50.0	-1.0	0.0	12	34358	-1	42681	-1	-2	40474
4823070	88.0	12.0	28.0	12.0	46.0	12.0	-1.0	13	31932	37106	43104	45770	-1	39629
4823100	86.5	13.0	40.0	19.1	20.0	15.2	5.7	11	37556	41409	48328	53881	54035	43863
4823140	82.4	17.6	-1.0	17.6	17.6	47.1	-1.0	19	-1	32387	43953	45664	-1	41167
4823160	87.5	-1.0	37.5	-1.0	31.3	-1.0	-1.0	12	28712	-1	41205	-1	-1	36164
4823190	94.4	-1.0	33.3	16.7	27.8	16.7	-1.0	12	29918	34223	40868	44270	-1	36867
4823250	38.7	61.3	21.2	28.8	21.2	21.0	7.8	14	43677	45809	49667	57190	66654	50187
4823280	88.4	11.6	35.5	23.1	23.1	11.6	6.6	11	30766	37007	43602	46572	42281	37771
4823310	74.1	24.7	34.1	18.8	20.0	20.0	7.1	13	38010	40013	46159	51282	49307	43469
4823370	91.2	8.8	17.6	-1.0	41.2	29.4	-1.0	16	33002	-1	41238	46622	-1	41305
4823400	91.8	8.2	18.4	26.5	34.7	18.4	-1.0	14	28705	33185	40655	45254	-1	37397
4823430	82.6	17.4	23.5	18.8	35.6	14.8	7.4	14	31816	36488	42428	48611	50611	40336
4823460	90.6	9.4	17.0	20.8	24.5	24.5	13.2	16	33995	35031	41887	50155	47358	41875
4823490	85.5	14.5	32.5	9.6	24.1	22.9	10.8	15	31248	34653	40537	44954	45286	38474
4823640	70.5	29.0	33.1	21.1	22.5	15.7	7.6	13	40750	43636	49417	58330	65813	47968
4823670	83.3	16.7	25.0	18.3	26.7	23.3	6.7	14	32648	36641	42971	47479	47550	40587
4823700	80.0	-1.0	-1.0	-1.0	-1.0	40.0	0.0	15	-1	-1	-1	44270	-2	38477
4823730	85.2	14.8	14.8	14.8	40.7	25.9	-1.0	15	33578	37238	46457	45941	-1	43006
4823760	73.7	26.3	26.3	26.3	31.6	15.8	0.0	11	30058	35192	41503	46803	-2	37667
4823790	82.0	17.3	26.0	16.7	32.7	21.3	3.3	14	32958	35715	43056	48937	47787	40620
4823820	84.5	15.5	32.8	23.0	25.9	16.1	2.3	12	38588	40779	45270	49806	51916	42931
4823850	86.3	13.7	17.8	17.8	38.4	23.3	-1.0	15	31147	37533	42564	46898	-1	40735
4823880	84.3	13.7	35.3	15.7	27.5	13.7	7.8	13	32472	37722	44584	48270	49203	40101
4823910	78.7	20.9	35.7	21.7	25.1	13.4	4.1	11	40086	42303	46603	52636	56847	44569
4823970	66.7	33.3	33.3	26.7	-1.0	-1.0	-1.0	14	35218	38785	-1	-1	-1	41238
4824000	88.0	12.0	27.0	22.0	28.0	15.0	8.0	13	31045	35556	41751	46616	46304	38591
4824030	84.7	14.8	29.3	18.4	26.6	20.6	5.1	13	33506	37216	42161	48736	50562	40496
4824060	73.3	26.7	25.8	24.8	26.0	16.4	7.0	13	44842	47188	50126	59590	67986	50844
4824100	84.5	15.5	46.9	21.8	23.0	7.1	1.3	8	37204	39913	46353	53210	52166	41225
4824120	87.5	12.5	19.6	16.1	32.1	26.8	5.4	15	30090	35286	41907	47135	50131	40363
4824150	88.7	11.3	16.9	15.5	32.4	28.2	7.0	16	32391	35757	42541	48936	49676	42079
4824180	89.0	10.3	30.8	22.6	28.1	11.6	6.8	12	36111	39485	44410	51333	51405	42024
4824210	87.2	12.8	22.9	19.3	38.5	16.5	2.8	14	31026	36871	43947	47607	47760	40329
4824240	86.8	13.2	23.7	10.5	44.7	13.2	7.9	15	32460	40963	43555	47480	50307	41704
4824260	83.1	16.1	16.1	25.0	27.4	26.6	4.8	15	33756	37249	42275	48642	46000	41519
4824300	100.0	0.0	23.5	47.1	23.5	-1.0	0.0	9	37740	35253	39413	-1	-2	37394
4824330	83.8	16.2	29.7	13.5	21.6	24.3	10.8	15	37509	40734	48316	54429	61137	46952
4824360	93.8	-1.0	25.0	43.8	18.8	-1.0	-1.0	11	31326	36681	41415	-1	-1	37241
4824420	75.3	24.1	52.9	17.1	14.8	10.4	4.8	9	42868	44664	48647	57228	63940	46532
4824450	85.5	12.7	52.7	16.4	20.0	5.5	5.5	9	32770	39833	46137	48693	47487	38270
4824480	93.3	-1.0	33.3	16.7	36.7	13.3	0.0	12	37889	43811	44822	66511	-2	45234
4824530	86.8	13.2	13.2	18.4	40.8	18.4	9.2	15	31797	35043	40946	46907	50109	40597
4824590	85.0	13.8	34.7	21.6	22.8	15.6	5.4	12	31326	35387	41431	48004	49262	38064
4824600	89.2	10.8	27.0	21.6	29.7	13.5	8.1	13	29811	36093	42691	51102	50663	39566
4824630	67.7	30.3	29.2	14.4	23.6	22.6	10.3	14	29803	33307	41609	46625	45056	38451
4824660	94.4	-1.0	27.8	16.7	27.8	22.2	-1.0	14	36155	40723	48500	54249	-1	45274
4824730	80.2	19.8	26.7	19.8	18.8	28.7	5.9	15	32202	37320	42379	46842	48622	40309
4824750	89.2	10.8	25.3	24.1	27.7	14.5	8.4	13	36305	40373	47020	54780	53220	44352
4824780	82.4	17.6	5.9	23.5	35.3	27.9	7.4	17	31059	35817	41374	45713	47773	41143
4824810	71.7	28.3	19.6	10.9	39.1	17.4	13.0	17	29397	36230	42122	48669	47680	40856
4824840	78.0	22.0	22.0	18.0	32.0	20.0	8.0	15	35377	38599	44714	50080	51460	43172
4824900	78.9	21.1	31.6	-1.0	26.3	15.8	15.8	15	28798	-1	45136	44270	44270	38405
4824930	87.3	12.7	25.6	23.1	32.3	15.5	3.5	12	38874	39956	46733	56642	61256	45195
4824960	85.4	14.6	31.7	19.5	24.4	15.9	8.5	14	34813	40362	47742	53179	52870	43502
4824990	73.8	23.8	34.5	26.6	23.0	12.9	3.0	11	41292	42942	47080	55001	59148	45361
4825020	90.0	10.0	16.0	8.0	44.0	24.0	8.0	16	29725	35565	41695	46170	46235	40727
4825110	77.3	22.7	36.4	-1.0	13.6	36.4	-1.0	15	28601	-1	41043	44870	-1	38047
4825140	87.7	11.0	16.4	19.2	38.4	20.5	5.5	15	31148	36406	41164	47151	47166	40164
4825170	77.4	22.4	30.4	23.7	28.1	14.6	3.3	12	41591	43543	49139	57496	64219	47236
4825200	87.3	12.7	25.9	19.1	32.7	15.9	6.4	13	36615	39602	44142	52808	54728	43377
4825230	79.0	21.0	22.6	17.7	35.5	17.7	6.5	14	30812	35605	43162	47972	50403	40353
4825260	80.9	18.4	32.5	29.8	25.0	10.4	2.3	10	43233	45154	47880	54634	61471	46571
4825290	100.0	0.0	30.0	-1.0	60.0	0.0	0.0	11	29880	-1	42863	-2	-2	38336
4825320	81.6	18.4	24.6	21.9	34.2	14.9	4.4	13	33440	36530	43209	49583	50483	40615
4825380	72.7	-1.0	72.7	27.3	0.0	0.0	0.0	4	37059	35151	-2	-2	-2	36539
4825410	50.0	50.0	0.0	-1.0	37.5	-1.0	-1.0	19	-2	-1	44300	-1	-1	44201
4825440	79.0	21.0	29.0	19.4	22.6	19.4	9.7	14	30264	35854	41749	47004	48477	38942
4825470	76.5	23.5	23.5	14.7	29.4	26.5	-1.0	14	29268	35668	42280	47334	-1	40067
4825500	87.3	12.7	31.5	22.3	32.5	12.7	-1.0	11	37255	39188	46845	53920	-1	43094
4825530	79.3	20.7	13.8	24.1	36.2	22.4	-1.0	14	30065	36640	41423	46091	-1	39915
4825560	85.9	12.8	33.3	20.5	20.5	20.5	5.1	12	32383	38429	43850	49579	53099	40565
4825590	74.9	23.2	16.5	19.7	38.1	20.3	5.4	15	37143	39994	44387	50090	52193	43906
4825620	80.4	19.6	30.1	16.7	26.8	18.5	8.0	14	33888	36674	43680	47160	48379	40585
4825660	81.6	18.1	39.0	22.3	22.4	12.8	3.5	11	39304	42098	46996	56511	61862	44633
4825680	69.5	28.6	22.8	20.8	25.1	22.8	8.5	15	33414	37497	41261	47747	51472	41034
4825710	85.1	13.9	25.7	12.9	34.7	20.8	5.9	14	30480	36391	41385	46709	45520	39288
4825740	76.8	22.8	27.5	19.3	25.0	20.4	7.7	14	41053	44348	48794	57419	64110	48749
4825790	83.3	16.7	22.2	16.7	33.3	22.2	-1.0	15	32485	38951	43690	49484	-1	40548
4825800	84.2	15.8	21.1	21.1	26.3	21.1	-1.0	15	29873	35002	39248	44270	-1	37966
4825870	95.7	-1.0	21.7	21.7	21.7	30.4	-1.0	15	28342	33436	44254	44699	-1	38579
4825890	92.6	-1.0	29.6	11.1	44.4	11.1	-1.0	13	29464	33523	43687	49533	-1	39014
4825920	88.3	10.6	27.7	14.9	35.1	20.2	-1.0	14	31460	34745	42145	48433	-1	39523
4825950	95.5	-1.0	31.8	22.7	22.7	18.2	-1.0	13	29491	34267	41828	45376	-1	36961
4825980	77.8	22.2	34.3	17.2	28.3	15.2	5.1	12	34759	37531	44366	48745	49050	40793
4826040	93.9	5.6	32.2	16.4	29.9	18.7	2.8	12	37385	40041	47130	57065	58067	44992
4826070	42.9	-1.0	-1.0	-1.0	42.9	0.0	-1.0	13	-1	-1	41713	-2	-1	39127
4826100	86.0	14.0	16.5	17.4	34.7	25.6	5.8	15	31508	35098	42703	46042	49071	40756
4826130	88.5	10.1	43.3	22.2	17.6	11.5	5.3	10	40332	42863	49593	59297	60086	45755
4826160	77.0	19.5	48.2	19.5	16.0	10.1	6.2	10	39286	41593	42893	50858	52438	42300
4826190	78.3	20.8	34.3	21.0	22.3	16.4	6.0	12	42741	43971	47015	54324	57373	46725
4826220	86.2	13.8	24.1	13.8	31.0	10.3	20.7	16	30129	36060	42803	46770	47187	40131
4826250	91.7	8.3	16.7	22.2	27.8	19.4	13.9	16	33259	40127	48402	53156	53156	45624
4826280	85.0	14.5	35.8	19.1	27.2	14.5	3.5	11	33384	36712	43623	47434	48447	39353
4826310	84.8	15.2	23.8	20.1	32.9	18.3	4.9	13	34331	38666	45106	50179	53477	42584
4826340	93.5	6.5	50.0	10.9	17.4	17.4	-1.0	10	36019	37585	44969	50202	-1	40860
4826370	65.3	34.7	18.7	16.0	41.3	18.7	5.3	14	42418	45093	50119	59836	65509	50512
4826400	84.0	16.0	28.4	22.2	30.9	17.3	-1.0	12	35138	39085	43599	50021	-1	41089
4826430	82.5	17.5	43.3	23.2	25.5	6.8	1.1	9	36972	38853	43551	53574	54450	40420
4826470	68.3	31.7	35.1	18.7	25.8	14.7	5.7	11	41824	42036	46154	53384	58139	45607
4826490	83.4	16.1	40.0	27.3	21.5	8.8	2.4	9	39531	41218	45656	54757	62374	43201
4826580	80.6	18.9	30.7	23.9	26.9	14.2	4.4	12	42935	44725	49074	56525	64330	47871
4826610	90.4	9.6	40.4	18.5	17.8	16.4	6.8	12	32870	35215	42510	49839	50755	39035
4826640	84.7	14.4	19.4	19.4	38.0	16.7	6.5	14	34329	37221	43027	52769	54032	42544
4826670	47.9	13.2	49.3	25.2	18.5	5.0	2.0	8	42680	44885	49176	56744	57643	45439
4826700	94.7	-1.0	31.6	26.3	21.1	15.8	-1.0	12	29960	37281	40258	44870	-1	37194
4826790	84.5	14.8	32.1	18.8	22.3	19.0	7.9	13	40184	41800	45576	55368	60064	46134
4826850	85.2	14.8	11.1	25.9	33.3	18.5	11.1	16	35233	39602	43400	51900	53500	44204
4826910	86.5	13.5	18.9	27.0	37.8	16.2	0.0	12	29444	34929	40552	45228	-2	37689
4826970	94.1	-1.0	41.2	17.6	23.5	17.6	0.0	10	28460	38219	40926	44087	-2	35873
4827000	82.1	14.3	25.0	25.0	10.7	32.1	-1.0	15	31479	37089	43940	46310	-1	40058
4827030	78.4	19.6	35.4	24.9	24.7	13.0	2.0	10	39165	41442	45986	54458	57108	43762
4827060	92.3	-1.0	30.8	30.8	23.1	-1.0	-1.0	11	29095	34753	41784	-1	-1	36099
4827090	93.3	-1.0	33.3	20.0	20.0	26.7	0.0	12	28391	32473	38686	44540	-2	35573
4827120	64.3	35.7	21.4	21.4	28.6	-1.0	-1.0	15	29547	34817	39752	-1	-1	38252
4827180	90.7	9.3	18.5	22.2	35.2	18.5	5.6	14	31451	37466	43555	47702	32803	40131
4827210	83.0	17.0	17.0	17.0	44.7	12.8	8.5	15	31803	36946	43274	46653	46395	40941
4827240	78.1	21.0	20.5	21.9	27.7	22.3	7.6	15	30460	33736	42234	48117	49417	39816
4827270	87.5	-1.0	43.8	-1.0	31.3	-1.0	0.0	10	29609	-1	41625	-1	-2	35883
4827300	76.1	23.5	27.1	26.0	26.9	14.6	5.3	12	42922	44460	48676	58322	68167	48476
4827330	83.8	14.9	21.6	25.7	24.3	25.7	-1.0	13	33622	36599	41558	46594	-1	40006
4827390	81.5	18.5	31.3	17.9	22.1	22.6	6.2	13	32145	35954	42275	46709	47884	39317
4827420	90.4	9.6	26.9	30.1	25.0	16.0	1.9	12	36201	38741	42576	49276	52900	40976
4827450	85.3	14.0	28.0	20.3	17.5	26.6	7.7	15	36793	38636	41610	50453	54969	43037
4827510	79.8	20.2	20.7	19.7	33.0	19.7	6.9	14	32315	35145	41477	47461	47550	39932
4827540	73.3	26.7	20.0	20.0	26.7	22.7	10.7	16	31870	35766	43266	46450	44918	40385
4827570	82.9	17.1	8.6	17.1	37.1	20.0	17.1	18	34500	41894	43366	48654	49872	44526
4827600	79.2	20.8	25.0	16.7	20.8	29.2	-1.0	15	30625	34125	42356	44584	-1	38861
4827630	58.3	-1.0	45.8	16.7	25.0	12.5	0.0	9	33132	35223	45234	45270	-2	38023
4827690	86.6	12.6	32.0	19.4	28.3	14.6	5.7	12	32350	35604	42136	49125	51102	39263
4827720	81.4	18.6	46.7	25.4	20.4	7.2	-1.0	8	37272	39302	45475	51808	-1	40547
4827750	88.5	10.3	23.0	12.6	31.0	25.3	8.0	16	32207	35479	43581	48520	49720	41685
4827780	87.1	12.0	27.3	20.1	34.5	14.5	3.6	12	33798	37379	44521	49546	51296	41130
4827810	83.3	16.7	17.4	22.5	35.5	21.7	2.9	14	30963	36763	42543	48586	50275	40769
4827870	80.8	19.2	32.5	20.6	24.1	17.5	5.2	12	36929	39023	42491	50530	52344	41889
4827890	94.0	6.0	18.0	22.0	26.0	24.0	10.0	15	29487	37048	42093	47086	46530	40356
4827930	76.9	23.1	30.8	30.8	23.1	0.0	-1.0	12	29740	36220	41277	-2	-1	36631
4827960	100.0	0.0	40.0	16.0	20.0	20.0	-1.0	12	29853	41851	42348	45416	-1	38510
4827990	81.0	19.0	28.6	14.3	38.1	19.0	0.0	12	32563	40613	44151	51274	-2	41691
4828020	81.4	18.6	30.0	21.4	32.9	12.9	-1.0	11	30611	35944	42289	48790	-1	38415
4828110	78.0	21.2	23.4	18.7	30.1	22.6	5.3	14	37512	39344	44098	50344	51869	43494
4828140	95.0	-1.0	35.0	-1.0	15.0	40.0	0.0	15	32644	-1	44514	48930	-2	41428
4828170	77.8	22.2	77.8	-1.0	-1.0	0.0	-1.0	5	31508	-1	-1	-2	-1	33558
4828200	86.7	13.3	22.9	14.3	34.3	26.7	-1.0	14	30621	35887	42729	48225	-1	40590
4828230	91.4	8.6	40.0	20.0	14.3	14.3	11.4	13	29955	38445	42538	45070	46731	37527
4828290	85.6	14.1	36.9	21.7	25.3	13.5	2.7	11	37079	39457	46025	53191	54836	42504
4828350	92.7	-1.0	19.5	17.1	41.5	22.0	0.0	13	32027	36811	44878	50509	-2	42229
4828380	83.3	16.7	24.6	28.1	30.7	14.0	2.6	12	41049	42865	45945	52447	57206	45087
4828410	80.6	19.4	11.1	-1.0	66.7	13.9	-1.0	17	32735	-1	42945	47601	-1	42492
4828500	72.7	27.0	28.4	20.0	24.1	19.4	8.1	14	36382	38460	43189	52325	56387	43146
4828530	100.0	0.0	41.7	0.0	33.3	-1.0	-1.0	12	28774	-2	38963	-1	-1	36336
4828550	81.3	18.2	29.5	16.5	24.2	21.4	8.3	14	34409	35541	42334	49912	52466	41335
4828590	94.1	5.9	32.7	12.9	30.7	18.8	5.0	13	35236	36508	43722	49688	51585	41532
4828620	91.0	9.0	37.0	11.0	32.0	16.0	4.0	12	35565	36896	42690	49495	51322	40850
4828650	81.7	18.3	35.8	19.3	29.4	14.7	-1.0	11	33612	37912	44762	50681	-1	40396
4828680	83.8	15.3	27.5	22.5	25.7	18.5	5.9	13	35121	37068	43123	50604	52962	41518
4828710	84.9	14.5	32.9	15.8	19.1	19.7	12.5	14	37289	35867	42387	48064	50143	41771
4828740	81.4	18.6	29.3	24.0	28.9	14.0	3.9	12	41179	42760	46669	53615	56621	45479
4828780	91.3	8.7	28.3	25.0	32.6	8.7	5.4	12	34413	39536	46022	49614	49920	41644
4828800	88.9	-1.0	33.3	44.4	-1.0	-1.0	0.0	8	28703	32780	-1	-1	-2	34069
4828830	91.7	-1.0	25.0	25.0	41.7	-1.0	0.0	12	30253	34627	43160	-1	-2	38080
4828890	84.4	15.6	56.0	15.6	17.1	10.1	1.2	8	37954	40391	45862	53770	55529	41500
4828920	81.0	18.7	28.4	31.5	26.5	11.7	2.0	11	43327	44819	47564	55201	60365	46648
4828980	75.0	25.0	58.3	25.0	-1.0	0.0	0.0	6	30179	33620	-1	-2	-2	32743
4829010	83.6	15.4	21.8	23.2	33.4	18.1	3.4	13	35075	38411	44419	51361	51899	42494
4829040	74.3	25.7	34.3	28.6	20.0	14.3	-1.0	10	30069	35622	41050	46020	-1	36586
4829070	85.7	-1.0	42.9	42.9	0.0	-1.0	0.0	8	31181	37163	-2	-1	-2	35615
4829100	67.8	32.2	31.0	19.5	27.6	17.2	4.6	12	35453	38429	43287	50211	52935	41544
4829130	81.6	14.9	37.9	14.9	16.1	20.7	10.3	13	30583	35796	45011	47295	48911	39037
4829160	81.8	17.4	33.7	16.8	26.7	16.6	6.1	13	34599	36936	42005	49771	51009	40497
4829190	90.2	9.8	37.3	11.8	37.3	11.8	-1.0	11	33235	34737	41789	43750	-1	37890
4829220	94.9	-1.0	28.2	23.1	35.9	10.3	-1.0	11	30313	34181	40567	49515	-1	37382
4829250	85.7	14.3	32.1	14.3	28.6	25.0	0.0	12	29773	32468	40881	44502	-2	37014
4829280	92.3	7.7	15.4	23.1	41.0	10.3	10.3	15	30688	35155	41024	45430	44430	38880
4829370	85.7	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	11	-1	-1	-1	-1	-2	41363
4829400	37.7	61.5	36.1	16.4	26.2	17.2	4.1	12	34142	38505	43197	48711	49100	40353
4829460	94.9	-1.0	51.3	10.3	20.5	15.4	-1.0	9	33458	34850	41310	47416	-1	37698
4829520	90.5	-1.0	42.9	-1.0	38.1	-1.0	-1.0	11	33181	-1	40719	-1	-1	37619
4829580	92.0	8.0	16.0	28.0	42.0	10.0	-1.0	13	32191	37944	43980	50603	-1	41337
4829670	82.4	16.6	29.2	19.9	25.6	18.1	7.1	13	39923	42984	48926	58242	62161	47739
4829700	81.5	18.5	25.9	22.2	25.9	22.2	-1.0	14	33858	41084	48387	51473	-1	43977
4829760	93.3	-1.0	40.0	-1.0	33.3	-1.0	0.0	10	31098	-1	42646	-1	-2	37678
4829820	83.7	16.3	15.3	19.4	42.9	13.3	9.2	15	29847	35635	41395	47016	50573	40099
4829850	78.2	21.6	33.3	34.1	22.4	8.0	2.2	10	42102	43667	46562	53249	58490	44880
4829880	77.3	13.6	40.9	18.2	27.3	-1.0	-1.0	10	28358	33990	39285	-1	-1	34756
4829910	86.2	13.8	17.2	41.4	17.2	20.7	-1.0	13	30829	35052	40008	46764	-1	37988
4829940	73.7	26.3	15.8	31.6	31.6	21.1	0.0	12	36883	40118	48672	58254	-2	46127
4830000	100.0	0.0	36.4	22.7	31.8	-1.0	0.0	10	32796	35636	43239	-1	-2	37989
4830030	86.1	13.9	22.2	13.9	36.1	22.2	-1.0	15	29105	33752	41688	45457	-1	38846
4830060	79.6	19.9	24.2	28.0	30.6	13.4	3.8	12	38607	40229	44834	51583	54127	43297
4830120	81.7	16.7	43.3	21.7	30.0	5.0	0.0	8	41582	43946	47911	51766	-2	44502
4830180	82.5	17.5	25.0	15.0	35.0	20.0	-1.0	14	28728	33807	41360	44974	-1	37938
4830210	86.7	13.3	30.0	-1.0	20.0	40.0	-1.0	17	31335	-1	40987	47477	-1	40672
4830250	93.3	6.7	40.5	19.5	18.3	16.5	5.2	11	37565	39773	46349	53049	53644	42985
4830300	84.6	15.4	12.8	17.9	35.9	28.2	-1.0	16	29331	34903	41198	46146	-1	40138
4830340	90.3	9.7	19.4	17.5	27.2	31.1	4.9	16	30062	35576	42298	46172	45770	40119
4830360	83.3	16.7	23.3	13.3	40.0	13.3	10.0	15	31816	36208	44653	47925	48050	41307
4830390	57.2	42.5	42.4	23.3	17.9	11.3	5.0	10	42439	44490	48171	55891	59185	46302
4830420	84.9	13.8	33.3	23.3	23.3	14.5	5.7	11	33394	38046	44555	49082	49394	40249
4830450	90.0	-1.0	0.0	40.0	-1.0	30.0	-1.0	20	-2	34740	-1	46413	-1	41325
4830480	85.0	-1.0	30.0	-1.0	40.0	15.0	-1.0	14	29945	-1	45625	52489	-1	41614
4830570	80.3	19.5	29.7	20.9	29.0	15.5	5.0	12	37608	39138	43376	51302	56321	42648
4830600	84.5	15.5	27.3	23.3	28.7	18.4	2.2	12	38977	40241	46853	53070	49788	44373
4830640	78.6	21.1	19.5	17.9	29.1	24.3	9.1	16	32987	36754	44151	48023	49791	42102
4830660	88.2	-1.0	17.6	17.6	41.2	-1.0	-1.0	15	31327	36215	41974	-1	-1	39998
4830690	85.7	11.4	17.1	14.3	40.0	22.9	-1.0	16	28607	37200	43260	46989	-1	40174
4830720	89.5	7.0	31.6	26.3	33.3	7.0	-1.0	11	31872	37578	44223	46645	-1	38935
4830750	84.2	15.8	21.1	21.1	42.1	15.8	0.0	13	28290	32914	41850	44270	-2	37496
4830780	90.5	-1.0	33.3	19.0	14.3	28.6	-1.0	14	30761	32126	43915	47479	-1	38439
4830810	95.7	-1.0	30.4	-1.0	34.8	26.1	-1.0	14	30811	-1	41559	45020	-1	39259
4830870	85.7	14.3	16.3	36.7	28.6	12.2	6.1	13	32499	38639	45588	49020	49187	41539
4830930	60.0	40.0	16.8	12.6	31.6	25.3	13.7	17	30125	36428	43844	47698	49927	42403
4830950	87.1	12.5	32.4	15.6	28.9	18.0	5.1	13	33680	36859	43254	48626	52140	40567
4831040	87.5	11.8	32.0	18.1	27.3	18.1	4.5	13	37469	40633	47506	55196	58300	44930
4831170	84.1	15.9	21.2	19.5	26.5	29.2	3.5	14	32377	36631	42891	49521	49545	41611
